idx,name,op,target,phase,layer,direct_dependency_args,direct_dependency_nodes,direct_offspring_nodes,ancestor_count,descendant_count,strategy_count
6333,mul_641,call_function,mul.Tensor,backward,6,2,2,1,5470,668,8
6334,sub_66,call_function,sub.Tensor,backward,6,2,2,1,5471,667,10
6335,mul_642,call_function,mul.Tensor,backward,6,2,2,1,5472,666,8
6336,mul_643,call_function,mul.Tensor,backward,6,2,2,1,5464,4,8
6337,sum_90,call_function,sum.dim_IntList,backward,6,1,1,1,5465,3,5
6338,convert_element_type_1673,call_function,convert_element_type.default,backward,6,1,1,1,5473,665,6
6339,convert_element_type_1674,call_function,convert_element_type.default,backward,6,1,1,1,5466,2,3
6340,add_294,call_function,add.Tensor,unknown,,2,2,1,5474,664,10
6341,dtype_cast_454,call_function,dtype_cast.default,backward,6,1,1,1,5467,1,3
6342,alias_default_1308,call_function,alias.default,backward,6,1,1,0,5468,0,2
6343,alias_default_1149,call_function,alias.default,unknown,,1,1,3,5475,663,4
6344,einsum_default_507,call_function,einsum.default,backward,5,2,2,1,5476,3,5
6345,permute_1019,call_function,permute.default,backward,5,1,1,1,4,659,3
6346,einsum_default_508,call_function,einsum.default,backward,5,2,2,1,5477,658,5
6347,permute_1020,call_function,permute.default,backward,5,1,1,1,5477,2,4
6348,dtype_cast_455,call_function,dtype_cast.default,backward,5,1,1,1,5478,1,4
6349,alias_default_1297,call_function,alias.default,backward,5,1,1,0,5479,0,3
6350,alias_default_1150,call_function,alias.default,backward,5,1,1,2,5478,657,4
6351,mul_644,call_function,mul.Tensor,backward,5,2,2,1,5479,645,8
6352,mul_645,call_function,mul.Tensor,backward,5,2,2,1,5479,649,8
6353,alias_default_1151,call_function,alias.default,backward,5,1,1,2,5480,644,4
6354,einsum_default_509,call_function,einsum.default,backward,5,2,2,1,5481,3,5
6355,permute_1023,call_function,permute.default,backward,5,1,1,1,4,640,3
6356,einsum_default_510,call_function,einsum.default,backward,5,2,2,1,5482,639,5
6357,permute_1024,call_function,permute.default,backward,5,1,1,1,5482,2,4
6358,dtype_cast_456,call_function,dtype_cast.default,backward,5,1,1,1,5483,1,4
6359,alias_default_1298,call_function,alias.default,backward,5,1,1,0,5484,0,3
6360,convert_element_type_1683,call_function,convert_element_type.default,backward,5,1,1,1,5480,648,6
6361,convert_element_type_1684,call_function,convert_element_type.default,backward,5,1,1,1,646,658,4
6362,alias_default_1152,call_function,alias.default,backward,5,1,1,2,647,657,4
6363,neg_50,call_function,neg.default,backward,5,1,1,1,648,656,8
6364,exp_50,call_function,exp.default,backward,5,1,1,1,649,655,6
6365,add_295,call_function,add.Tensor,backward,5,1,1,1,650,654,4
6366,reciprocal_22,call_function,reciprocal.default,backward,5,1,1,1,651,653,4
6367,mul_646,call_function,mul.Tensor,backward,5,1,1,1,652,652,6
6368,alias_default_1153,call_function,alias.default,backward,5,1,1,2,653,651,4
6369,mul_647,call_function,mul.Tensor,backward,5,2,2,1,5489,647,8
6370,sub_67,call_function,sub.Tensor,backward,5,1,1,1,654,649,4
6371,mul_648,call_function,mul.Tensor,backward,5,2,2,1,655,648,8
6372,add_296,call_function,add.Tensor,backward,5,1,1,1,656,647,4
6373,mul_649,call_function,mul.Tensor,backward,5,2,2,1,5493,646,8
6374,convert_element_type_1685,call_function,convert_element_type.default,backward,5,1,1,1,5494,645,6
6375,alias_default_1154,call_function,alias.default,backward,5,1,1,2,5495,644,4
6376,einsum_default_511,call_function,einsum.default,backward,5,2,2,1,5496,3,5
6377,permute_1027,call_function,permute.default,backward,5,1,1,1,4,640,3
6378,einsum_default_512,call_function,einsum.default,backward,5,2,2,1,5497,639,5
6379,add_297,call_function,add.Tensor,unknown,,2,2,1,5502,638,10
6380,permute_1028,call_function,permute.default,backward,5,1,1,1,5497,2,4
6381,dtype_cast_457,call_function,dtype_cast.default,backward,5,1,1,1,5498,1,4
6382,alias_default_1296,call_function,alias.default,backward,5,1,1,0,5499,0,3
6383,convert_element_type_1690,call_function,convert_element_type.default,backward,5,1,1,1,5503,637,8
6384,convert_element_type_1691,call_function,convert_element_type.default,backward,5,1,1,1,626,637,4
6385,convert_element_type_1692,call_function,convert_element_type.default,backward,5,1,1,1,3,631,2
6386,alias_default_1155,call_function,alias.default,backward,5,1,1,2,5504,636,4
6387,mul_650,call_function,mul.Tensor,backward,5,2,2,1,5506,630,8
6388,mul_651,call_function,mul.Tensor,backward,5,2,2,1,634,636,8
6389,alias_default_1156,call_function,alias.default,backward,5,1,1,2,5507,629,4
6390,alias_default_1157,call_function,alias.default,backward,5,1,1,3,635,635,4
6391,mul_652,call_function,mul.Tensor,backward,5,2,2,1,5511,628,8
6392,sum_91,call_function,sum.dim_IntList,backward,5,1,1,1,5512,627,5
6393,div_73,call_function,div.Tensor,backward,5,1,1,1,636,627,6
6394,mul_653,call_function,mul.Tensor,backward,5,2,2,1,5514,626,8
6395,sub_68,call_function,sub.Tensor,backward,5,2,2,1,5515,625,10
6396,mul_654,call_function,mul.Tensor,backward,5,2,2,1,5516,624,8
6397,mul_655,call_function,mul.Tensor,backward,5,2,2,1,5508,4,8
6398,sum_92,call_function,sum.dim_IntList,backward,5,1,1,1,5509,3,5
6399,convert_element_type_1693,call_function,convert_element_type.default,backward,5,1,1,1,5517,623,6
6400,convert_element_type_1694,call_function,convert_element_type.default,backward,5,1,1,1,5510,2,3
6401,add_298,call_function,add.Tensor,unknown,,2,2,1,5518,622,10
6402,dtype_cast_458,call_function,dtype_cast.default,backward,5,1,1,1,5511,1,3
6403,alias_default_1300,call_function,alias.default,backward,5,1,1,0,5512,0,2
6404,alias_default_1158,call_function,alias.default,unknown,,1,1,3,5519,621,4
6405,einsum_default_513,call_function,einsum.default,backward,5,2,2,1,5520,3,5
6406,permute_1031,call_function,permute.default,backward,5,1,1,1,4,617,3
6407,einsum_default_514,call_function,einsum.default,backward,5,2,2,1,5521,616,5
6408,permute_1032,call_function,permute.default,backward,5,1,1,1,5521,2,4
6409,dtype_cast_459,call_function,dtype_cast.default,backward,5,1,1,1,5522,1,4
6410,alias_default_1295,call_function,alias.default,backward,5,1,1,0,5523,0,3
6411,view_1140,call_function,view.default,backward,5,1,1,1,5522,615,4
6412,permute_1033,call_function,permute.default,backward,5,1,1,1,5523,614,4
6413,_scaled_dot_product_flash_attention_backward_22,call_function,_scaled_dot_product_flash_attention_backward.default,backward,5,8,8,3,5527,613,2
6414,getitem_318,call_function,getitem,backward,5,1,1,1,5528,586,2
6415,getitem_319,call_function,getitem,backward,5,1,1,1,5528,587,2
6416,getitem_320,call_function,getitem,backward,5,1,1,1,5528,580,2
6417,permute_1034,call_function,permute.default,backward,5,1,1,1,5529,579,2
6418,permute_1035,call_function,permute.default,backward,5,1,1,1,5529,586,2
6419,permute_1036,call_function,permute.default,backward,5,1,1,1,5529,585,2
6420,convert_element_type_1699,call_function,convert_element_type.default,backward,5,1,1,1,5530,585,2
6421,convert_element_type_1700,call_function,convert_element_type.default,backward,5,1,1,1,5530,584,2
6422,view_1141,call_function,view.default,backward,5,1,1,1,5531,584,2
6423,view_as_complex_100,call_function,view_as_complex.default,backward,5,1,1,1,5532,583,6
6424,_conj_44,call_function,_conj.default,backward,5,1,1,1,4,584,3
6425,clone_182,call_function,clone.default,backward,5,1,1,1,5,583,3
6426,mul_656,call_function,mul.Tensor,backward,5,2,2,1,5535,582,8
6427,view_1142,call_function,view.default,backward,5,1,1,1,5531,583,2
6428,view_as_complex_101,call_function,view_as_complex.default,backward,5,1,1,1,5532,582,6
6429,_conj_45,call_function,_conj.default,backward,5,1,1,1,4,583,3
6430,clone_183,call_function,clone.default,backward,5,1,1,1,5,582,3
6431,mul_657,call_function,mul.Tensor,backward,5,2,2,1,5535,581,8
6432,view_as_real_100,call_function,view_as_real.default,backward,5,1,1,1,5536,581,6
6433,view_1143,call_function,view.default,backward,5,1,1,1,5537,580,6
6434,convert_element_type_1701,call_function,convert_element_type.default,backward,5,1,1,1,5538,579,6
6435,view_as_real_101,call_function,view_as_real.default,backward,5,1,1,1,5536,580,6
6436,view_1144,call_function,view.default,backward,5,1,1,1,5537,579,6
6437,convert_element_type_1702,call_function,convert_element_type.default,backward,5,1,1,1,5538,578,6
6438,view_1145,call_function,view.default,backward,5,1,1,1,5530,578,2
6439,view_1146,call_function,view.default,backward,5,1,1,1,5539,578,5
6440,view_1147,call_function,view.default,backward,5,1,1,1,5539,577,5
6441,alias_default_1159,call_function,alias.default,backward,5,1,1,2,5531,577,4
6442,einsum_default_515,call_function,einsum.default,backward,5,2,2,1,5532,3,5
6443,permute_1039,call_function,permute.default,backward,5,1,1,1,4,573,3
6444,einsum_default_516,call_function,einsum.default,backward,5,2,2,1,5533,572,5
6445,permute_1040,call_function,permute.default,backward,5,1,1,1,5533,2,4
6446,dtype_cast_460,call_function,dtype_cast.default,backward,5,1,1,1,5534,1,4
6447,alias_default_1294,call_function,alias.default,backward,5,1,1,0,5535,0,3
6448,alias_default_1160,call_function,alias.default,backward,5,1,1,2,5540,577,4
6449,einsum_default_517,call_function,einsum.default,backward,5,2,2,1,5541,3,5
6450,permute_1043,call_function,permute.default,backward,5,1,1,1,4,573,3
6451,einsum_default_518,call_function,einsum.default,backward,5,2,2,1,5542,572,5
6452,add_299,call_function,add.Tensor,unknown,,2,2,1,5549,571,10
6453,permute_1044,call_function,permute.default,backward,5,1,1,1,5542,2,4
6454,dtype_cast_461,call_function,dtype_cast.default,backward,5,1,1,1,5543,1,4
6455,alias_default_1293,call_function,alias.default,backward,5,1,1,0,5544,0,3
6456,alias_default_1161,call_function,alias.default,backward,5,1,1,2,5540,576,4
6457,einsum_default_519,call_function,einsum.default,backward,5,2,2,1,5541,3,5
6458,permute_1047,call_function,permute.default,backward,5,1,1,1,4,572,3
6459,einsum_default_520,call_function,einsum.default,backward,5,2,2,1,5542,571,5
6460,add_300,call_function,add.Tensor,unknown,,2,2,1,5565,570,10
6461,permute_1048,call_function,permute.default,backward,5,1,1,1,5542,2,4
6462,dtype_cast_462,call_function,dtype_cast.default,backward,5,1,1,1,5543,1,4
6463,alias_default_1292,call_function,alias.default,backward,5,1,1,0,5544,0,3
6464,convert_element_type_1715,call_function,convert_element_type.default,backward,5,1,1,1,5566,569,8
6465,convert_element_type_1716,call_function,convert_element_type.default,backward,5,1,1,1,559,569,4
6466,convert_element_type_1717,call_function,convert_element_type.default,backward,5,1,1,1,3,563,2
6467,alias_default_1162,call_function,alias.default,backward,5,1,1,2,5567,568,4
6468,mul_658,call_function,mul.Tensor,backward,5,2,2,1,5569,562,8
6469,mul_659,call_function,mul.Tensor,backward,5,2,2,1,567,568,8
6470,alias_default_1163,call_function,alias.default,backward,5,1,1,2,5570,561,4
6471,alias_default_1164,call_function,alias.default,backward,5,1,1,3,568,567,4
6472,mul_660,call_function,mul.Tensor,backward,5,2,2,1,5574,560,8
6473,sum_93,call_function,sum.dim_IntList,backward,5,1,1,1,5575,559,5
6474,div_74,call_function,div.Tensor,backward,5,1,1,1,569,559,6
6475,mul_661,call_function,mul.Tensor,backward,5,2,2,1,5577,558,8
6476,sub_69,call_function,sub.Tensor,backward,5,2,2,1,5578,557,10
6477,mul_662,call_function,mul.Tensor,backward,5,2,2,1,5579,556,8
6478,mul_663,call_function,mul.Tensor,backward,5,2,2,1,5571,4,8
6479,sum_94,call_function,sum.dim_IntList,backward,5,1,1,1,5572,3,5
6480,convert_element_type_1718,call_function,convert_element_type.default,backward,5,1,1,1,5580,555,6
6481,convert_element_type_1719,call_function,convert_element_type.default,backward,5,1,1,1,5573,2,3
6482,add_301,call_function,add.Tensor,unknown,,2,2,1,5581,554,10
6483,dtype_cast_463,call_function,dtype_cast.default,backward,5,1,1,1,5574,1,3
6484,alias_default_1299,call_function,alias.default,backward,5,1,1,0,5575,0,2
6485,alias_default_1165,call_function,alias.default,unknown,,1,1,3,5582,553,4
6486,einsum_default_521,call_function,einsum.default,backward,4,2,2,1,5583,3,5
6487,permute_1051,call_function,permute.default,backward,4,1,1,1,4,549,3
6488,einsum_default_522,call_function,einsum.default,backward,4,2,2,1,5584,548,5
6489,permute_1052,call_function,permute.default,backward,4,1,1,1,5584,2,4
6490,dtype_cast_464,call_function,dtype_cast.default,backward,4,1,1,1,5585,1,4
6491,alias_default_1288,call_function,alias.default,backward,4,1,1,0,5586,0,3
6492,alias_default_1166,call_function,alias.default,backward,4,1,1,2,5585,547,4
6493,mul_664,call_function,mul.Tensor,backward,4,2,2,1,5586,535,8
6494,mul_665,call_function,mul.Tensor,backward,4,2,2,1,5586,539,8
6495,alias_default_1167,call_function,alias.default,backward,4,1,1,2,5587,534,4
6496,einsum_default_523,call_function,einsum.default,backward,4,2,2,1,5588,3,5
6497,permute_1055,call_function,permute.default,backward,4,1,1,1,4,530,3
6498,einsum_default_524,call_function,einsum.default,backward,4,2,2,1,5589,529,5
6499,permute_1056,call_function,permute.default,backward,4,1,1,1,5589,2,4
6500,dtype_cast_465,call_function,dtype_cast.default,backward,4,1,1,1,5590,1,4
6501,alias_default_1289,call_function,alias.default,backward,4,1,1,0,5591,0,3
6502,convert_element_type_1728,call_function,convert_element_type.default,backward,4,1,1,1,5587,538,6
6503,convert_element_type_1729,call_function,convert_element_type.default,backward,4,1,1,1,536,548,4
6504,alias_default_1168,call_function,alias.default,backward,4,1,1,2,537,547,4
6505,neg_51,call_function,neg.default,backward,4,1,1,1,538,546,8
6506,exp_51,call_function,exp.default,backward,4,1,1,1,539,545,6
6507,add_302,call_function,add.Tensor,backward,4,1,1,1,540,544,4
6508,reciprocal_23,call_function,reciprocal.default,backward,4,1,1,1,541,543,4
6509,mul_666,call_function,mul.Tensor,backward,4,1,1,1,542,542,6
6510,alias_default_1169,call_function,alias.default,backward,4,1,1,2,543,541,4
6511,mul_667,call_function,mul.Tensor,backward,4,2,2,1,5596,537,8
6512,sub_70,call_function,sub.Tensor,backward,4,1,1,1,544,539,4
6513,mul_668,call_function,mul.Tensor,backward,4,2,2,1,545,538,8
6514,add_303,call_function,add.Tensor,backward,4,1,1,1,546,537,4
6515,mul_669,call_function,mul.Tensor,backward,4,2,2,1,5600,536,8
6516,convert_element_type_1730,call_function,convert_element_type.default,backward,4,1,1,1,5601,535,6
6517,alias_default_1170,call_function,alias.default,backward,4,1,1,2,5602,534,4
6518,einsum_default_525,call_function,einsum.default,backward,4,2,2,1,5603,3,5
6519,permute_1059,call_function,permute.default,backward,4,1,1,1,4,530,3
6520,einsum_default_526,call_function,einsum.default,backward,4,2,2,1,5604,529,5
6521,add_304,call_function,add.Tensor,unknown,,2,2,1,5609,528,10
6522,permute_1060,call_function,permute.default,backward,4,1,1,1,5604,2,4
6523,dtype_cast_466,call_function,dtype_cast.default,backward,4,1,1,1,5605,1,4
6524,alias_default_1287,call_function,alias.default,backward,4,1,1,0,5606,0,3
6525,convert_element_type_1735,call_function,convert_element_type.default,backward,4,1,1,1,5610,527,8
6526,convert_element_type_1736,call_function,convert_element_type.default,backward,4,1,1,1,516,527,4
6527,convert_element_type_1737,call_function,convert_element_type.default,backward,4,1,1,1,3,521,2
6528,alias_default_1171,call_function,alias.default,backward,4,1,1,2,5611,526,4
6529,mul_670,call_function,mul.Tensor,backward,4,2,2,1,5613,520,8
6530,mul_671,call_function,mul.Tensor,backward,4,2,2,1,524,526,8
6531,alias_default_1172,call_function,alias.default,backward,4,1,1,2,5614,519,4
6532,alias_default_1173,call_function,alias.default,backward,4,1,1,3,525,525,4
6533,mul_672,call_function,mul.Tensor,backward,4,2,2,1,5618,518,8
6534,sum_95,call_function,sum.dim_IntList,backward,4,1,1,1,5619,517,5
6535,div_75,call_function,div.Tensor,backward,4,1,1,1,526,517,6
6536,mul_673,call_function,mul.Tensor,backward,4,2,2,1,5621,516,8
6537,sub_71,call_function,sub.Tensor,backward,4,2,2,1,5622,515,10
6538,mul_674,call_function,mul.Tensor,backward,4,2,2,1,5623,514,8
6539,mul_675,call_function,mul.Tensor,backward,4,2,2,1,5615,4,8
6540,sum_96,call_function,sum.dim_IntList,backward,4,1,1,1,5616,3,5
6541,convert_element_type_1738,call_function,convert_element_type.default,backward,4,1,1,1,5624,513,6
6542,convert_element_type_1739,call_function,convert_element_type.default,backward,4,1,1,1,5617,2,3
6543,add_305,call_function,add.Tensor,unknown,,2,2,1,5625,512,10
6544,dtype_cast_467,call_function,dtype_cast.default,backward,4,1,1,1,5618,1,3
6545,alias_default_1291,call_function,alias.default,backward,4,1,1,0,5619,0,2
6546,alias_default_1174,call_function,alias.default,unknown,,1,1,3,5626,511,4
6547,einsum_default_527,call_function,einsum.default,backward,4,2,2,1,5627,3,5
6548,permute_1063,call_function,permute.default,backward,4,1,1,1,4,507,3
6549,einsum_default_528,call_function,einsum.default,backward,4,2,2,1,5628,506,5
6550,permute_1064,call_function,permute.default,backward,4,1,1,1,5628,2,4
6551,dtype_cast_468,call_function,dtype_cast.default,backward,4,1,1,1,5629,1,4
6552,alias_default_1286,call_function,alias.default,backward,4,1,1,0,5630,0,3
6553,view_1162,call_function,view.default,backward,4,1,1,1,5629,505,4
6554,permute_1065,call_function,permute.default,backward,4,1,1,1,5630,504,4
6555,_scaled_dot_product_flash_attention_backward_23,call_function,_scaled_dot_product_flash_attention_backward.default,backward,4,8,8,3,5634,503,2
6556,getitem_321,call_function,getitem,backward,4,1,1,1,5635,476,2
6557,getitem_322,call_function,getitem,backward,4,1,1,1,5635,477,2
6558,getitem_323,call_function,getitem,backward,4,1,1,1,5635,470,2
6559,permute_1066,call_function,permute.default,backward,4,1,1,1,5636,469,2
6560,permute_1067,call_function,permute.default,backward,4,1,1,1,5636,476,2
6561,permute_1068,call_function,permute.default,backward,4,1,1,1,5636,475,2
6562,convert_element_type_1744,call_function,convert_element_type.default,backward,4,1,1,1,5637,475,2
6563,convert_element_type_1745,call_function,convert_element_type.default,backward,4,1,1,1,5637,474,2
6564,view_1163,call_function,view.default,backward,4,1,1,1,5638,474,2
6565,view_as_complex_102,call_function,view_as_complex.default,backward,4,1,1,1,5639,473,6
6566,_conj_46,call_function,_conj.default,backward,4,1,1,1,4,474,3
6567,clone_190,call_function,clone.default,backward,4,1,1,1,5,473,3
6568,mul_676,call_function,mul.Tensor,backward,4,2,2,1,5642,472,8
6569,view_1164,call_function,view.default,backward,4,1,1,1,5638,473,2
6570,view_as_complex_103,call_function,view_as_complex.default,backward,4,1,1,1,5639,472,6
6571,_conj_47,call_function,_conj.default,backward,4,1,1,1,4,473,3
6572,clone_191,call_function,clone.default,backward,4,1,1,1,5,472,3
6573,mul_677,call_function,mul.Tensor,backward,4,2,2,1,5642,471,8
6574,view_as_real_102,call_function,view_as_real.default,backward,4,1,1,1,5643,471,6
6575,view_1165,call_function,view.default,backward,4,1,1,1,5644,470,6
6576,convert_element_type_1746,call_function,convert_element_type.default,backward,4,1,1,1,5645,469,6
6577,view_as_real_103,call_function,view_as_real.default,backward,4,1,1,1,5643,470,6
6578,view_1166,call_function,view.default,backward,4,1,1,1,5644,469,6
6579,convert_element_type_1747,call_function,convert_element_type.default,backward,4,1,1,1,5645,468,6
6580,view_1167,call_function,view.default,backward,4,1,1,1,5637,468,2
6581,view_1168,call_function,view.default,backward,4,1,1,1,5646,468,5
6582,view_1169,call_function,view.default,backward,4,1,1,1,5646,467,5
6583,alias_default_1175,call_function,alias.default,backward,4,1,1,2,5638,467,4
6584,einsum_default_529,call_function,einsum.default,backward,4,2,2,1,5639,3,5
6585,permute_1071,call_function,permute.default,backward,4,1,1,1,4,463,3
6586,einsum_default_530,call_function,einsum.default,backward,4,2,2,1,5640,462,5
6587,permute_1072,call_function,permute.default,backward,4,1,1,1,5640,2,4
6588,dtype_cast_469,call_function,dtype_cast.default,backward,4,1,1,1,5641,1,4
6589,alias_default_1285,call_function,alias.default,backward,4,1,1,0,5642,0,3
6590,alias_default_1176,call_function,alias.default,backward,4,1,1,2,5647,467,4
6591,einsum_default_531,call_function,einsum.default,backward,4,2,2,1,5648,3,5
6592,permute_1075,call_function,permute.default,backward,4,1,1,1,4,463,3
6593,einsum_default_532,call_function,einsum.default,backward,4,2,2,1,5649,462,5
6594,add_306,call_function,add.Tensor,unknown,,2,2,1,5656,461,10
6595,permute_1076,call_function,permute.default,backward,4,1,1,1,5649,2,4
6596,dtype_cast_470,call_function,dtype_cast.default,backward,4,1,1,1,5650,1,4
6597,alias_default_1284,call_function,alias.default,backward,4,1,1,0,5651,0,3
6598,alias_default_1177,call_function,alias.default,backward,4,1,1,2,5647,466,4
6599,einsum_default_533,call_function,einsum.default,backward,4,2,2,1,5648,3,5
6600,permute_1079,call_function,permute.default,backward,4,1,1,1,4,462,3
6601,einsum_default_534,call_function,einsum.default,backward,4,2,2,1,5649,461,5
6602,add_307,call_function,add.Tensor,unknown,,2,2,1,5672,460,10
6603,permute_1080,call_function,permute.default,backward,4,1,1,1,5649,2,4
6604,dtype_cast_471,call_function,dtype_cast.default,backward,4,1,1,1,5650,1,4
6605,alias_default_1283,call_function,alias.default,backward,4,1,1,0,5651,0,3
6606,convert_element_type_1760,call_function,convert_element_type.default,backward,4,1,1,1,5673,459,8
6607,convert_element_type_1761,call_function,convert_element_type.default,backward,4,1,1,1,449,459,4
6608,convert_element_type_1762,call_function,convert_element_type.default,backward,4,1,1,1,3,453,2
6609,alias_default_1178,call_function,alias.default,backward,4,1,1,2,5674,458,4
6610,mul_678,call_function,mul.Tensor,backward,4,2,2,1,5676,452,8
6611,mul_679,call_function,mul.Tensor,backward,4,2,2,1,457,458,8
6612,alias_default_1179,call_function,alias.default,backward,4,1,1,2,5677,451,4
6613,alias_default_1180,call_function,alias.default,backward,4,1,1,3,458,457,4
6614,mul_680,call_function,mul.Tensor,backward,4,2,2,1,5681,450,8
6615,sum_97,call_function,sum.dim_IntList,backward,4,1,1,1,5682,449,5
6616,div_76,call_function,div.Tensor,backward,4,1,1,1,459,449,6
6617,mul_681,call_function,mul.Tensor,backward,4,2,2,1,5684,448,8
6618,sub_72,call_function,sub.Tensor,backward,4,2,2,1,5685,447,10
6619,mul_682,call_function,mul.Tensor,backward,4,2,2,1,5686,446,8
6620,mul_683,call_function,mul.Tensor,backward,4,2,2,1,5678,4,8
6621,sum_98,call_function,sum.dim_IntList,backward,4,1,1,1,5679,3,5
6622,convert_element_type_1763,call_function,convert_element_type.default,backward,4,1,1,1,5687,445,6
6623,convert_element_type_1764,call_function,convert_element_type.default,backward,4,1,1,1,5680,2,3
6624,add_308,call_function,add.Tensor,unknown,,2,2,1,5688,444,10
6625,dtype_cast_472,call_function,dtype_cast.default,backward,4,1,1,1,5681,1,3
6626,alias_default_1290,call_function,alias.default,backward,4,1,1,0,5682,0,2
6627,alias_default_1181,call_function,alias.default,unknown,,1,1,3,5689,443,4
6628,einsum_default_535,call_function,einsum.default,backward,3,2,2,1,5690,3,5
6629,permute_1083,call_function,permute.default,backward,3,1,1,1,4,439,3
6630,einsum_default_536,call_function,einsum.default,backward,3,2,2,1,5691,438,5
6631,permute_1084,call_function,permute.default,backward,3,1,1,1,5691,2,4
6632,dtype_cast_473,call_function,dtype_cast.default,backward,3,1,1,1,5692,1,4
6633,alias_default_1279,call_function,alias.default,backward,3,1,1,0,5693,0,3
6634,alias_default_1182,call_function,alias.default,backward,3,1,1,2,5692,437,4
6635,mul_684,call_function,mul.Tensor,backward,3,2,2,1,5693,425,8
6636,mul_685,call_function,mul.Tensor,backward,3,2,2,1,5693,429,8
6637,alias_default_1183,call_function,alias.default,backward,3,1,1,2,5694,424,4
6638,einsum_default_537,call_function,einsum.default,backward,3,2,2,1,5695,3,5
6639,permute_1087,call_function,permute.default,backward,3,1,1,1,4,420,3
6640,einsum_default_538,call_function,einsum.default,backward,3,2,2,1,5696,419,5
6641,permute_1088,call_function,permute.default,backward,3,1,1,1,5696,2,4
6642,dtype_cast_474,call_function,dtype_cast.default,backward,3,1,1,1,5697,1,4
6643,alias_default_1280,call_function,alias.default,backward,3,1,1,0,5698,0,3
6644,convert_element_type_1773,call_function,convert_element_type.default,backward,3,1,1,1,5694,428,6
6645,convert_element_type_1774,call_function,convert_element_type.default,backward,3,1,1,1,426,438,4
6646,alias_default_1184,call_function,alias.default,backward,3,1,1,2,427,437,4
6647,neg_52,call_function,neg.default,backward,3,1,1,1,428,436,8
6648,exp_52,call_function,exp.default,backward,3,1,1,1,429,435,6
6649,add_309,call_function,add.Tensor,backward,3,1,1,1,430,434,4
6650,reciprocal_24,call_function,reciprocal.default,backward,3,1,1,1,431,433,4
6651,mul_686,call_function,mul.Tensor,backward,3,1,1,1,432,432,6
6652,alias_default_1185,call_function,alias.default,backward,3,1,1,2,433,431,4
6653,mul_687,call_function,mul.Tensor,backward,3,2,2,1,5703,427,8
6654,sub_73,call_function,sub.Tensor,backward,3,1,1,1,434,429,4
6655,mul_688,call_function,mul.Tensor,backward,3,2,2,1,435,428,8
6656,add_310,call_function,add.Tensor,backward,3,1,1,1,436,427,4
6657,mul_689,call_function,mul.Tensor,backward,3,2,2,1,5707,426,8
6658,convert_element_type_1775,call_function,convert_element_type.default,backward,3,1,1,1,5708,425,6
6659,alias_default_1186,call_function,alias.default,backward,3,1,1,2,5709,424,4
6660,einsum_default_539,call_function,einsum.default,backward,3,2,2,1,5710,3,5
6661,permute_1091,call_function,permute.default,backward,3,1,1,1,4,420,3
6662,einsum_default_540,call_function,einsum.default,backward,3,2,2,1,5711,419,5
6663,add_311,call_function,add.Tensor,unknown,,2,2,1,5716,418,10
6664,permute_1092,call_function,permute.default,backward,3,1,1,1,5711,2,4
6665,dtype_cast_475,call_function,dtype_cast.default,backward,3,1,1,1,5712,1,4
6666,alias_default_1278,call_function,alias.default,backward,3,1,1,0,5713,0,3
6667,convert_element_type_1780,call_function,convert_element_type.default,backward,3,1,1,1,5717,417,8
6668,convert_element_type_1781,call_function,convert_element_type.default,backward,3,1,1,1,406,417,4
6669,convert_element_type_1782,call_function,convert_element_type.default,backward,3,1,1,1,3,411,2
6670,alias_default_1187,call_function,alias.default,backward,3,1,1,2,5718,416,4
6671,mul_690,call_function,mul.Tensor,backward,3,2,2,1,5720,410,8
6672,mul_691,call_function,mul.Tensor,backward,3,2,2,1,414,416,8
6673,alias_default_1188,call_function,alias.default,backward,3,1,1,2,5721,409,4
6674,alias_default_1189,call_function,alias.default,backward,3,1,1,3,415,415,4
6675,mul_692,call_function,mul.Tensor,backward,3,2,2,1,5725,408,8
6676,sum_99,call_function,sum.dim_IntList,backward,3,1,1,1,5726,407,5
6677,div_77,call_function,div.Tensor,backward,3,1,1,1,416,407,6
6678,mul_693,call_function,mul.Tensor,backward,3,2,2,1,5728,406,8
6679,sub_74,call_function,sub.Tensor,backward,3,2,2,1,5729,405,10
6680,mul_694,call_function,mul.Tensor,backward,3,2,2,1,5730,404,8
6681,mul_695,call_function,mul.Tensor,backward,3,2,2,1,5722,4,8
6682,sum_100,call_function,sum.dim_IntList,backward,3,1,1,1,5723,3,5
6683,convert_element_type_1783,call_function,convert_element_type.default,backward,3,1,1,1,5731,403,6
6684,convert_element_type_1784,call_function,convert_element_type.default,backward,3,1,1,1,5724,2,3
6685,add_312,call_function,add.Tensor,unknown,,2,2,1,5732,402,10
6686,dtype_cast_476,call_function,dtype_cast.default,backward,3,1,1,1,5725,1,3
6687,alias_default_1282,call_function,alias.default,backward,3,1,1,0,5726,0,2
6688,alias_default_1190,call_function,alias.default,unknown,,1,1,3,5733,401,4
6689,einsum_default_541,call_function,einsum.default,backward,3,2,2,1,5734,3,5
6690,permute_1095,call_function,permute.default,backward,3,1,1,1,4,397,3
6691,einsum_default_542,call_function,einsum.default,backward,3,2,2,1,5735,396,5
6692,permute_1096,call_function,permute.default,backward,3,1,1,1,5735,2,4
6693,dtype_cast_477,call_function,dtype_cast.default,backward,3,1,1,1,5736,1,4
