idx,name,op,target,phase,layer,direct_dependency_args,direct_dependency_nodes,direct_offspring_nodes,ancestor_count,descendant_count,strategy_count
5521,mul_529,call_function,mul.Tensor,backward,11,2,2,1,4851,1306,8
5499,mul_524,call_function,mul.Tensor,backward,11,2,2,1,4837,1305,8
5504,einsum_default_426,call_function,einsum.default,backward,11,2,2,1,4840,1299,5
5526,einsum_default_428,call_function,einsum.default,backward,11,2,2,1,4855,1299,5
5527,add_255,call_function,add.Tensor,unknown,,2,2,1,4860,1298,10
5536,mul_531,call_function,mul.Tensor,backward,11,2,2,1,1294,1296,8
5535,mul_530,call_function,mul.Tensor,backward,11,2,2,1,4864,1290,8
5539,mul_532,call_function,mul.Tensor,backward,11,2,2,1,4869,1288,8
5542,mul_533,call_function,mul.Tensor,backward,11,2,2,1,4872,1286,8
5543,sub_50,call_function,sub.Tensor,backward,11,2,2,1,4873,1285,10
5544,mul_534,call_function,mul.Tensor,backward,11,2,2,1,4874,1284,8
5549,add_256,call_function,add.Tensor,unknown,,2,2,1,4876,1282,10
5555,einsum_default_430,call_function,einsum.default,backward,11,2,2,1,4879,1276,5
5574,mul_536,call_function,mul.Tensor,backward,11,2,2,1,4893,1242,8
5579,mul_537,call_function,mul.Tensor,backward,11,2,2,1,4893,1241,8
5592,einsum_default_432,call_function,einsum.default,backward,11,2,2,1,4891,1232,5
5599,einsum_default_434,call_function,einsum.default,backward,11,2,2,1,4900,1232,5
5600,add_257,call_function,add.Tensor,unknown,,2,2,1,4907,1231,10
5607,einsum_default_436,call_function,einsum.default,backward,11,2,2,1,4900,1231,5
5608,add_258,call_function,add.Tensor,unknown,,2,2,1,4923,1230,10
5617,mul_539,call_function,mul.Tensor,backward,11,2,2,1,1227,1228,8
5616,mul_538,call_function,mul.Tensor,backward,11,2,2,1,4927,1222,8
5620,mul_540,call_function,mul.Tensor,backward,11,2,2,1,4932,1220,8
5623,mul_541,call_function,mul.Tensor,backward,11,2,2,1,4935,1218,8
5624,sub_51,call_function,sub.Tensor,backward,11,2,2,1,4936,1217,10
5625,mul_542,call_function,mul.Tensor,backward,11,2,2,1,4937,1216,8
5630,add_259,call_function,add.Tensor,unknown,,2,2,1,4939,1214,10
5636,einsum_default_438,call_function,einsum.default,backward,10,2,2,1,4942,1208,5
5642,mul_545,call_function,mul.Tensor,backward,10,2,2,1,4944,1199,8
5661,mul_548,call_function,mul.Tensor,backward,10,2,2,1,1205,1198,8
5659,mul_547,call_function,mul.Tensor,backward,10,2,2,1,4954,1197,8
5663,mul_549,call_function,mul.Tensor,backward,10,2,2,1,4958,1196,8
5641,mul_544,call_function,mul.Tensor,backward,10,2,2,1,4944,1195,8
5646,einsum_default_440,call_function,einsum.default,backward,10,2,2,1,4947,1189,5
5668,einsum_default_442,call_function,einsum.default,backward,10,2,2,1,4962,1189,5
5669,add_262,call_function,add.Tensor,unknown,,2,2,1,4967,1188,10
5678,mul_551,call_function,mul.Tensor,backward,10,2,2,1,1184,1186,8
5677,mul_550,call_function,mul.Tensor,backward,10,2,2,1,4971,1180,8
5681,mul_552,call_function,mul.Tensor,backward,10,2,2,1,4976,1178,8
5684,mul_553,call_function,mul.Tensor,backward,10,2,2,1,4979,1176,8
5685,sub_53,call_function,sub.Tensor,backward,10,2,2,1,4980,1175,10
5686,mul_554,call_function,mul.Tensor,backward,10,2,2,1,4981,1174,8
5691,add_263,call_function,add.Tensor,unknown,,2,2,1,4983,1172,10
5697,einsum_default_444,call_function,einsum.default,backward,10,2,2,1,4986,1166,5
5716,mul_556,call_function,mul.Tensor,backward,10,2,2,1,5000,1132,8
5721,mul_557,call_function,mul.Tensor,backward,10,2,2,1,5000,1131,8
5734,einsum_default_446,call_function,einsum.default,backward,10,2,2,1,4998,1122,5
5741,einsum_default_448,call_function,einsum.default,backward,10,2,2,1,5007,1122,5
5742,add_264,call_function,add.Tensor,unknown,,2,2,1,5014,1121,10
5749,einsum_default_450,call_function,einsum.default,backward,10,2,2,1,5007,1121,5
5750,add_265,call_function,add.Tensor,unknown,,2,2,1,5030,1120,10
5759,mul_559,call_function,mul.Tensor,backward,10,2,2,1,1117,1118,8
5758,mul_558,call_function,mul.Tensor,backward,10,2,2,1,5034,1112,8
5762,mul_560,call_function,mul.Tensor,backward,10,2,2,1,5039,1110,8
5765,mul_561,call_function,mul.Tensor,backward,10,2,2,1,5042,1108,8
5766,sub_54,call_function,sub.Tensor,backward,10,2,2,1,5043,1107,10
5767,mul_562,call_function,mul.Tensor,backward,10,2,2,1,5044,1106,8
5772,add_266,call_function,add.Tensor,unknown,,2,2,1,5046,1104,10
5778,einsum_default_452,call_function,einsum.default,backward,9,2,2,1,5049,1098,5
5784,mul_565,call_function,mul.Tensor,backward,9,2,2,1,5051,1089,8
5803,mul_568,call_function,mul.Tensor,backward,9,2,2,1,1095,1088,8
5801,mul_567,call_function,mul.Tensor,backward,9,2,2,1,5061,1087,8
5805,mul_569,call_function,mul.Tensor,backward,9,2,2,1,5065,1086,8
5783,mul_564,call_function,mul.Tensor,backward,9,2,2,1,5051,1085,8
5788,einsum_default_454,call_function,einsum.default,backward,9,2,2,1,5054,1079,5
5810,einsum_default_456,call_function,einsum.default,backward,9,2,2,1,5069,1079,5
5811,add_269,call_function,add.Tensor,unknown,,2,2,1,5074,1078,10
5820,mul_571,call_function,mul.Tensor,backward,9,2,2,1,1074,1076,8
5819,mul_570,call_function,mul.Tensor,backward,9,2,2,1,5078,1070,8
5823,mul_572,call_function,mul.Tensor,backward,9,2,2,1,5083,1068,8
5826,mul_573,call_function,mul.Tensor,backward,9,2,2,1,5086,1066,8
5827,sub_56,call_function,sub.Tensor,backward,9,2,2,1,5087,1065,10
5828,mul_574,call_function,mul.Tensor,backward,9,2,2,1,5088,1064,8
5833,add_270,call_function,add.Tensor,unknown,,2,2,1,5090,1062,10
5839,einsum_default_458,call_function,einsum.default,backward,9,2,2,1,5093,1056,5
5858,mul_576,call_function,mul.Tensor,backward,9,2,2,1,5107,1022,8
5863,mul_577,call_function,mul.Tensor,backward,9,2,2,1,5107,1021,8
5876,einsum_default_460,call_function,einsum.default,backward,9,2,2,1,5105,1012,5
5883,einsum_default_462,call_function,einsum.default,backward,9,2,2,1,5114,1012,5
5884,add_271,call_function,add.Tensor,unknown,,2,2,1,5121,1011,10
5891,einsum_default_464,call_function,einsum.default,backward,9,2,2,1,5114,1011,5
5892,add_272,call_function,add.Tensor,unknown,,2,2,1,5137,1010,10
5901,mul_579,call_function,mul.Tensor,backward,9,2,2,1,1007,1008,8
5900,mul_578,call_function,mul.Tensor,backward,9,2,2,1,5141,1002,8
5904,mul_580,call_function,mul.Tensor,backward,9,2,2,1,5146,1000,8
5907,mul_581,call_function,mul.Tensor,backward,9,2,2,1,5149,998,8
5908,sub_57,call_function,sub.Tensor,backward,9,2,2,1,5150,997,10
5909,mul_582,call_function,mul.Tensor,backward,9,2,2,1,5151,996,8
5914,add_273,call_function,add.Tensor,unknown,,2,2,1,5153,994,10
5920,einsum_default_466,call_function,einsum.default,backward,8,2,2,1,5156,988,5
5926,mul_585,call_function,mul.Tensor,backward,8,2,2,1,5158,979,8
5945,mul_588,call_function,mul.Tensor,backward,8,2,2,1,985,978,8
5943,mul_587,call_function,mul.Tensor,backward,8,2,2,1,5168,977,8
5947,mul_589,call_function,mul.Tensor,backward,8,2,2,1,5172,976,8
5925,mul_584,call_function,mul.Tensor,backward,8,2,2,1,5158,975,8
5930,einsum_default_468,call_function,einsum.default,backward,8,2,2,1,5161,969,5
5952,einsum_default_470,call_function,einsum.default,backward,8,2,2,1,5176,969,5
5953,add_276,call_function,add.Tensor,unknown,,2,2,1,5181,968,10
5962,mul_591,call_function,mul.Tensor,backward,8,2,2,1,964,966,8
5961,mul_590,call_function,mul.Tensor,backward,8,2,2,1,5185,960,8
5965,mul_592,call_function,mul.Tensor,backward,8,2,2,1,5190,958,8
5968,mul_593,call_function,mul.Tensor,backward,8,2,2,1,5193,956,8
5969,sub_59,call_function,sub.Tensor,backward,8,2,2,1,5194,955,10
5970,mul_594,call_function,mul.Tensor,backward,8,2,2,1,5195,954,8
5975,add_277,call_function,add.Tensor,unknown,,2,2,1,5197,952,10
5981,einsum_default_472,call_function,einsum.default,backward,8,2,2,1,5200,946,5
6000,mul_596,call_function,mul.Tensor,backward,8,2,2,1,5214,912,8
6005,mul_597,call_function,mul.Tensor,backward,8,2,2,1,5214,911,8
6018,einsum_default_474,call_function,einsum.default,backward,8,2,2,1,5212,902,5
6025,einsum_default_476,call_function,einsum.default,backward,8,2,2,1,5221,902,5
6026,add_278,call_function,add.Tensor,unknown,,2,2,1,5228,901,10
6033,einsum_default_478,call_function,einsum.default,backward,8,2,2,1,5221,901,5
6034,add_279,call_function,add.Tensor,unknown,,2,2,1,5244,900,10
6043,mul_599,call_function,mul.Tensor,backward,8,2,2,1,897,898,8
6042,mul_598,call_function,mul.Tensor,backward,8,2,2,1,5248,892,8
6046,mul_600,call_function,mul.Tensor,backward,8,2,2,1,5253,890,8
6049,mul_601,call_function,mul.Tensor,backward,8,2,2,1,5256,888,8
6050,sub_60,call_function,sub.Tensor,backward,8,2,2,1,5257,887,10
6051,mul_602,call_function,mul.Tensor,backward,8,2,2,1,5258,886,8
6056,add_280,call_function,add.Tensor,unknown,,2,2,1,5260,884,10
6062,einsum_default_480,call_function,einsum.default,backward,7,2,2,1,5263,878,5
6068,mul_605,call_function,mul.Tensor,backward,7,2,2,1,5265,869,8
6087,mul_608,call_function,mul.Tensor,backward,7,2,2,1,875,868,8
6085,mul_607,call_function,mul.Tensor,backward,7,2,2,1,5275,867,8
6089,mul_609,call_function,mul.Tensor,backward,7,2,2,1,5279,866,8
6067,mul_604,call_function,mul.Tensor,backward,7,2,2,1,5265,865,8
6072,einsum_default_482,call_function,einsum.default,backward,7,2,2,1,5268,859,5
6094,einsum_default_484,call_function,einsum.default,backward,7,2,2,1,5283,859,5
6095,add_283,call_function,add.Tensor,unknown,,2,2,1,5288,858,10
6104,mul_611,call_function,mul.Tensor,backward,7,2,2,1,854,856,8
6103,mul_610,call_function,mul.Tensor,backward,7,2,2,1,5292,850,8
6107,mul_612,call_function,mul.Tensor,backward,7,2,2,1,5297,848,8
6110,mul_613,call_function,mul.Tensor,backward,7,2,2,1,5300,846,8
6111,sub_62,call_function,sub.Tensor,backward,7,2,2,1,5301,845,10
6112,mul_614,call_function,mul.Tensor,backward,7,2,2,1,5302,844,8
6117,add_284,call_function,add.Tensor,unknown,,2,2,1,5304,842,10
6123,einsum_default_486,call_function,einsum.default,backward,7,2,2,1,5307,836,5
6142,mul_616,call_function,mul.Tensor,backward,7,2,2,1,5321,802,8
6147,mul_617,call_function,mul.Tensor,backward,7,2,2,1,5321,801,8
6160,einsum_default_488,call_function,einsum.default,backward,7,2,2,1,5319,792,5
6167,einsum_default_490,call_function,einsum.default,backward,7,2,2,1,5328,792,5
6168,add_285,call_function,add.Tensor,unknown,,2,2,1,5335,791,10
6175,einsum_default_492,call_function,einsum.default,backward,7,2,2,1,5328,791,5
6176,add_286,call_function,add.Tensor,unknown,,2,2,1,5351,790,10
6185,mul_619,call_function,mul.Tensor,backward,7,2,2,1,787,788,8
6184,mul_618,call_function,mul.Tensor,backward,7,2,2,1,5355,782,8
6188,mul_620,call_function,mul.Tensor,backward,7,2,2,1,5360,780,8
6191,mul_621,call_function,mul.Tensor,backward,7,2,2,1,5363,778,8
6192,sub_63,call_function,sub.Tensor,backward,7,2,2,1,5364,777,10
6193,mul_622,call_function,mul.Tensor,backward,7,2,2,1,5365,776,8
6198,add_287,call_function,add.Tensor,unknown,,2,2,1,5367,774,10
6204,einsum_default_494,call_function,einsum.default,backward,6,2,2,1,5370,768,5
6210,mul_625,call_function,mul.Tensor,backward,6,2,2,1,5372,759,8
6229,mul_628,call_function,mul.Tensor,backward,6,2,2,1,765,758,8
6227,mul_627,call_function,mul.Tensor,backward,6,2,2,1,5382,757,8
6231,mul_629,call_function,mul.Tensor,backward,6,2,2,1,5386,756,8
6209,mul_624,call_function,mul.Tensor,backward,6,2,2,1,5372,755,8
6214,einsum_default_496,call_function,einsum.default,backward,6,2,2,1,5375,749,5
6236,einsum_default_498,call_function,einsum.default,backward,6,2,2,1,5390,749,5
6237,add_290,call_function,add.Tensor,unknown,,2,2,1,5395,748,10
6246,mul_631,call_function,mul.Tensor,backward,6,2,2,1,744,746,8
6245,mul_630,call_function,mul.Tensor,backward,6,2,2,1,5399,740,8
6249,mul_632,call_function,mul.Tensor,backward,6,2,2,1,5404,738,8
6252,mul_633,call_function,mul.Tensor,backward,6,2,2,1,5407,736,8
6253,sub_65,call_function,sub.Tensor,backward,6,2,2,1,5408,735,10
6254,mul_634,call_function,mul.Tensor,backward,6,2,2,1,5409,734,8
6259,add_291,call_function,add.Tensor,unknown,,2,2,1,5411,732,10
6265,einsum_default_500,call_function,einsum.default,backward,6,2,2,1,5414,726,5
6284,mul_636,call_function,mul.Tensor,backward,6,2,2,1,5428,692,8
6289,mul_637,call_function,mul.Tensor,backward,6,2,2,1,5428,691,8
6302,einsum_default_502,call_function,einsum.default,backward,6,2,2,1,5426,682,5
6309,einsum_default_504,call_function,einsum.default,backward,6,2,2,1,5435,682,5
6310,add_292,call_function,add.Tensor,unknown,,2,2,1,5442,681,10
6317,einsum_default_506,call_function,einsum.default,backward,6,2,2,1,5435,681,5
6318,add_293,call_function,add.Tensor,unknown,,2,2,1,5458,680,10
6327,mul_639,call_function,mul.Tensor,backward,6,2,2,1,677,678,8
6326,mul_638,call_function,mul.Tensor,backward,6,2,2,1,5462,672,8
6330,mul_640,call_function,mul.Tensor,backward,6,2,2,1,5467,670,8
6333,mul_641,call_function,mul.Tensor,backward,6,2,2,1,5470,668,8
6334,sub_66,call_function,sub.Tensor,backward,6,2,2,1,5471,667,10
6335,mul_642,call_function,mul.Tensor,backward,6,2,2,1,5472,666,8
6340,add_294,call_function,add.Tensor,unknown,,2,2,1,5474,664,10
6346,einsum_default_508,call_function,einsum.default,backward,5,2,2,1,5477,658,5
6352,mul_645,call_function,mul.Tensor,backward,5,2,2,1,5479,649,8
6371,mul_648,call_function,mul.Tensor,backward,5,2,2,1,655,648,8
6369,mul_647,call_function,mul.Tensor,backward,5,2,2,1,5489,647,8
6373,mul_649,call_function,mul.Tensor,backward,5,2,2,1,5493,646,8
6351,mul_644,call_function,mul.Tensor,backward,5,2,2,1,5479,645,8
6356,einsum_default_510,call_function,einsum.default,backward,5,2,2,1,5482,639,5
6378,einsum_default_512,call_function,einsum.default,backward,5,2,2,1,5497,639,5
6379,add_297,call_function,add.Tensor,unknown,,2,2,1,5502,638,10
6388,mul_651,call_function,mul.Tensor,backward,5,2,2,1,634,636,8
6387,mul_650,call_function,mul.Tensor,backward,5,2,2,1,5506,630,8
6391,mul_652,call_function,mul.Tensor,backward,5,2,2,1,5511,628,8
6394,mul_653,call_function,mul.Tensor,backward,5,2,2,1,5514,626,8
6395,sub_68,call_function,sub.Tensor,backward,5,2,2,1,5515,625,10
6396,mul_654,call_function,mul.Tensor,backward,5,2,2,1,5516,624,8
6401,add_298,call_function,add.Tensor,unknown,,2,2,1,5518,622,10
6407,einsum_default_514,call_function,einsum.default,backward,5,2,2,1,5521,616,5
6426,mul_656,call_function,mul.Tensor,backward,5,2,2,1,5535,582,8
6431,mul_657,call_function,mul.Tensor,backward,5,2,2,1,5535,581,8
6444,einsum_default_516,call_function,einsum.default,backward,5,2,2,1,5533,572,5
6451,einsum_default_518,call_function,einsum.default,backward,5,2,2,1,5542,572,5
6452,add_299,call_function,add.Tensor,unknown,,2,2,1,5549,571,10
6459,einsum_default_520,call_function,einsum.default,backward,5,2,2,1,5542,571,5
6460,add_300,call_function,add.Tensor,unknown,,2,2,1,5565,570,10
6469,mul_659,call_function,mul.Tensor,backward,5,2,2,1,567,568,8
6468,mul_658,call_function,mul.Tensor,backward,5,2,2,1,5569,562,8
6472,mul_660,call_function,mul.Tensor,backward,5,2,2,1,5574,560,8
6475,mul_661,call_function,mul.Tensor,backward,5,2,2,1,5577,558,8
6476,sub_69,call_function,sub.Tensor,backward,5,2,2,1,5578,557,10
6477,mul_662,call_function,mul.Tensor,backward,5,2,2,1,5579,556,8
6482,add_301,call_function,add.Tensor,unknown,,2,2,1,5581,554,10
6488,einsum_default_522,call_function,einsum.default,backward,4,2,2,1,5584,548,5
6494,mul_665,call_function,mul.Tensor,backward,4,2,2,1,5586,539,8
6513,mul_668,call_function,mul.Tensor,backward,4,2,2,1,545,538,8
6511,mul_667,call_function,mul.Tensor,backward,4,2,2,1,5596,537,8
6515,mul_669,call_function,mul.Tensor,backward,4,2,2,1,5600,536,8
6493,mul_664,call_function,mul.Tensor,backward,4,2,2,1,5586,535,8
6498,einsum_default_524,call_function,einsum.default,backward,4,2,2,1,5589,529,5
6520,einsum_default_526,call_function,einsum.default,backward,4,2,2,1,5604,529,5
6521,add_304,call_function,add.Tensor,unknown,,2,2,1,5609,528,10
6530,mul_671,call_function,mul.Tensor,backward,4,2,2,1,524,526,8
6529,mul_670,call_function,mul.Tensor,backward,4,2,2,1,5613,520,8
6533,mul_672,call_function,mul.Tensor,backward,4,2,2,1,5618,518,8
6536,mul_673,call_function,mul.Tensor,backward,4,2,2,1,5621,516,8
6537,sub_71,call_function,sub.Tensor,backward,4,2,2,1,5622,515,10
6538,mul_674,call_function,mul.Tensor,backward,4,2,2,1,5623,514,8
6543,add_305,call_function,add.Tensor,unknown,,2,2,1,5625,512,10
6549,einsum_default_528,call_function,einsum.default,backward,4,2,2,1,5628,506,5
6568,mul_676,call_function,mul.Tensor,backward,4,2,2,1,5642,472,8
6573,mul_677,call_function,mul.Tensor,backward,4,2,2,1,5642,471,8
6586,einsum_default_530,call_function,einsum.default,backward,4,2,2,1,5640,462,5
6593,einsum_default_532,call_function,einsum.default,backward,4,2,2,1,5649,462,5
6594,add_306,call_function,add.Tensor,unknown,,2,2,1,5656,461,10
6601,einsum_default_534,call_function,einsum.default,backward,4,2,2,1,5649,461,5
6602,add_307,call_function,add.Tensor,unknown,,2,2,1,5672,460,10
6611,mul_679,call_function,mul.Tensor,backward,4,2,2,1,457,458,8
6610,mul_678,call_function,mul.Tensor,backward,4,2,2,1,5676,452,8
6614,mul_680,call_function,mul.Tensor,backward,4,2,2,1,5681,450,8
6617,mul_681,call_function,mul.Tensor,backward,4,2,2,1,5684,448,8
6618,sub_72,call_function,sub.Tensor,backward,4,2,2,1,5685,447,10
6619,mul_682,call_function,mul.Tensor,backward,4,2,2,1,5686,446,8
6624,add_308,call_function,add.Tensor,unknown,,2,2,1,5688,444,10
6630,einsum_default_536,call_function,einsum.default,backward,3,2,2,1,5691,438,5
6636,mul_685,call_function,mul.Tensor,backward,3,2,2,1,5693,429,8
6655,mul_688,call_function,mul.Tensor,backward,3,2,2,1,435,428,8
6653,mul_687,call_function,mul.Tensor,backward,3,2,2,1,5703,427,8
6657,mul_689,call_function,mul.Tensor,backward,3,2,2,1,5707,426,8
6635,mul_684,call_function,mul.Tensor,backward,3,2,2,1,5693,425,8
6640,einsum_default_538,call_function,einsum.default,backward,3,2,2,1,5696,419,5
6662,einsum_default_540,call_function,einsum.default,backward,3,2,2,1,5711,419,5
6663,add_311,call_function,add.Tensor,unknown,,2,2,1,5716,418,10
6672,mul_691,call_function,mul.Tensor,backward,3,2,2,1,414,416,8
6671,mul_690,call_function,mul.Tensor,backward,3,2,2,1,5720,410,8
6675,mul_692,call_function,mul.Tensor,backward,3,2,2,1,5725,408,8
6678,mul_693,call_function,mul.Tensor,backward,3,2,2,1,5728,406,8
6679,sub_74,call_function,sub.Tensor,backward,3,2,2,1,5729,405,10
6680,mul_694,call_function,mul.Tensor,backward,3,2,2,1,5730,404,8
6685,add_312,call_function,add.Tensor,unknown,,2,2,1,5732,402,10
6691,einsum_default_542,call_function,einsum.default,backward,3,2,2,1,5735,396,5
6710,mul_696,call_function,mul.Tensor,backward,3,2,2,1,5749,362,8
6715,mul_697,call_function,mul.Tensor,backward,3,2,2,1,5749,361,8
6728,einsum_default_544,call_function,einsum.default,backward,3,2,2,1,5747,352,5
6735,einsum_default_546,call_function,einsum.default,backward,3,2,2,1,5756,352,5
6736,add_313,call_function,add.Tensor,unknown,,2,2,1,5763,351,10
6743,einsum_default_548,call_function,einsum.default,backward,3,2,2,1,5756,351,5
6744,add_314,call_function,add.Tensor,unknown,,2,2,1,5779,350,10
6753,mul_699,call_function,mul.Tensor,backward,3,2,2,1,347,348,8
6752,mul_698,call_function,mul.Tensor,backward,3,2,2,1,5783,342,8
6756,mul_700,call_function,mul.Tensor,backward,3,2,2,1,5788,340,8
6759,mul_701,call_function,mul.Tensor,backward,3,2,2,1,5791,338,8
6760,sub_75,call_function,sub.Tensor,backward,3,2,2,1,5792,337,10
6761,mul_702,call_function,mul.Tensor,backward,3,2,2,1,5793,336,8
6766,add_315,call_function,add.Tensor,unknown,,2,2,1,5795,334,10
6772,einsum_default_550,call_function,einsum.default,backward,2,2,2,1,5798,328,5
6778,mul_705,call_function,mul.Tensor,backward,2,2,2,1,5800,319,8
6797,mul_708,call_function,mul.Tensor,backward,2,2,2,1,325,318,8
6795,mul_707,call_function,mul.Tensor,backward,2,2,2,1,5810,317,8
6799,mul_709,call_function,mul.Tensor,backward,2,2,2,1,5814,316,8
6777,mul_704,call_function,mul.Tensor,backward,2,2,2,1,5800,315,8
6782,einsum_default_552,call_function,einsum.default,backward,2,2,2,1,5803,309,5
6804,einsum_default_554,call_function,einsum.default,backward,2,2,2,1,5818,309,5
6805,add_318,call_function,add.Tensor,unknown,,2,2,1,5823,308,10
6814,mul_711,call_function,mul.Tensor,backward,2,2,2,1,304,306,8
6813,mul_710,call_function,mul.Tensor,backward,2,2,2,1,5827,300,8
6817,mul_712,call_function,mul.Tensor,backward,2,2,2,1,5832,298,8
6820,mul_713,call_function,mul.Tensor,backward,2,2,2,1,5835,296,8
6821,sub_77,call_function,sub.Tensor,backward,2,2,2,1,5836,295,10
6822,mul_714,call_function,mul.Tensor,backward,2,2,2,1,5837,294,8
6827,add_319,call_function,add.Tensor,unknown,,2,2,1,5839,292,10
6833,einsum_default_556,call_function,einsum.default,backward,2,2,2,1,5842,286,5
6852,mul_716,call_function,mul.Tensor,backward,2,2,2,1,5856,252,8
6857,mul_717,call_function,mul.Tensor,backward,2,2,2,1,5856,251,8
6870,einsum_default_558,call_function,einsum.default,backward,2,2,2,1,5854,242,5
6877,einsum_default_560,call_function,einsum.default,backward,2,2,2,1,5863,242,5
6878,add_320,call_function,add.Tensor,unknown,,2,2,1,5870,241,10
6885,einsum_default_562,call_function,einsum.default,backward,2,2,2,1,5863,241,5
6886,add_321,call_function,add.Tensor,unknown,,2,2,1,5886,240,10
6895,mul_719,call_function,mul.Tensor,backward,2,2,2,1,237,238,8
6894,mul_718,call_function,mul.Tensor,backward,2,2,2,1,5890,232,8
6898,mul_720,call_function,mul.Tensor,backward,2,2,2,1,5895,230,8
6901,mul_721,call_function,mul.Tensor,backward,2,2,2,1,5898,228,8
6902,sub_78,call_function,sub.Tensor,backward,2,2,2,1,5899,227,10
6903,mul_722,call_function,mul.Tensor,backward,2,2,2,1,5900,226,8
6908,add_322,call_function,add.Tensor,unknown,,2,2,1,5902,224,10
6914,einsum_default_564,call_function,einsum.default,backward,1,2,2,1,5905,218,5
6920,mul_725,call_function,mul.Tensor,backward,1,2,2,1,5907,209,8
6939,mul_728,call_function,mul.Tensor,backward,1,2,2,1,215,208,8
6937,mul_727,call_function,mul.Tensor,backward,1,2,2,1,5917,207,8
6941,mul_729,call_function,mul.Tensor,backward,1,2,2,1,5921,206,8
6919,mul_724,call_function,mul.Tensor,backward,1,2,2,1,5907,205,8
6924,einsum_default_566,call_function,einsum.default,backward,1,2,2,1,5910,199,5
6946,einsum_default_568,call_function,einsum.default,backward,1,2,2,1,5925,199,5
6947,add_325,call_function,add.Tensor,unknown,,2,2,1,5930,198,10
6956,mul_731,call_function,mul.Tensor,backward,1,2,2,1,194,196,8
6955,mul_730,call_function,mul.Tensor,backward,1,2,2,1,5934,190,8
6959,mul_732,call_function,mul.Tensor,backward,1,2,2,1,5939,188,8
6962,mul_733,call_function,mul.Tensor,backward,1,2,2,1,5942,186,8
6963,sub_80,call_function,sub.Tensor,backward,1,2,2,1,5943,185,10
6964,mul_734,call_function,mul.Tensor,backward,1,2,2,1,5944,184,8
6969,add_326,call_function,add.Tensor,unknown,,2,2,1,5946,182,10
6975,einsum_default_570,call_function,einsum.default,backward,1,2,2,1,5949,176,5
6994,mul_736,call_function,mul.Tensor,backward,1,2,2,1,5963,142,8
6999,mul_737,call_function,mul.Tensor,backward,1,2,2,1,5963,141,8
7012,einsum_default_572,call_function,einsum.default,backward,1,2,2,1,5961,132,5
7019,einsum_default_574,call_function,einsum.default,backward,1,2,2,1,5970,132,5
7020,add_327,call_function,add.Tensor,unknown,,2,2,1,5977,131,10
7027,einsum_default_576,call_function,einsum.default,backward,1,2,2,1,5970,131,5
7028,add_328,call_function,add.Tensor,unknown,,2,2,1,5993,130,10
7037,mul_739,call_function,mul.Tensor,backward,1,2,2,1,127,128,8
7036,mul_738,call_function,mul.Tensor,backward,1,2,2,1,5997,122,8
7040,mul_740,call_function,mul.Tensor,backward,1,2,2,1,6002,120,8
7043,mul_741,call_function,mul.Tensor,backward,1,2,2,1,6005,118,8
7044,sub_81,call_function,sub.Tensor,backward,1,2,2,1,6006,117,10
7045,mul_742,call_function,mul.Tensor,backward,1,2,2,1,6007,116,8
7050,add_329,call_function,add.Tensor,unknown,,2,2,1,6009,114,10
7056,einsum_default_578,call_function,einsum.default,backward,0,2,2,1,6012,108,5
7062,mul_745,call_function,mul.Tensor,backward,0,2,2,1,6014,99,8
7081,mul_748,call_function,mul.Tensor,backward,0,2,2,1,105,98,8
7079,mul_747,call_function,mul.Tensor,backward,0,2,2,1,6024,97,8
7083,mul_749,call_function,mul.Tensor,backward,0,2,2,1,6028,96,8
7061,mul_744,call_function,mul.Tensor,backward,0,2,2,1,6014,95,8
7066,einsum_default_580,call_function,einsum.default,backward,0,2,2,1,6017,89,5
7088,einsum_default_582,call_function,einsum.default,backward,0,2,2,1,6032,89,5
7089,add_332,call_function,add.Tensor,unknown,,2,2,1,6037,88,10
7098,mul_751,call_function,mul.Tensor,backward,0,2,2,1,84,86,8
7097,mul_750,call_function,mul.Tensor,backward,0,2,2,1,6041,80,8
7101,mul_752,call_function,mul.Tensor,backward,0,2,2,1,6046,78,8
7104,mul_753,call_function,mul.Tensor,backward,0,2,2,1,6049,76,8
7105,sub_83,call_function,sub.Tensor,backward,0,2,2,1,6050,75,10
7106,mul_754,call_function,mul.Tensor,backward,0,2,2,1,6051,74,8
7111,add_333,call_function,add.Tensor,unknown,,2,2,1,6053,72,10
7117,einsum_default_584,call_function,einsum.default,backward,0,2,2,1,6056,66,5
7136,mul_756,call_function,mul.Tensor,backward,0,2,2,1,6070,32,8
7141,mul_757,call_function,mul.Tensor,backward,0,2,2,1,6070,31,8
7154,einsum_default_586,call_function,einsum.default,backward,0,2,2,1,6068,22,5
7161,einsum_default_588,call_function,einsum.default,backward,0,2,2,1,6077,22,5
7162,add_334,call_function,add.Tensor,unknown,,2,2,1,6084,21,10
7169,einsum_default_590,call_function,einsum.default,backward,0,2,2,1,6077,21,5
7170,add_335,call_function,add.Tensor,unknown,,2,2,1,6100,20,10
7179,mul_759,call_function,mul.Tensor,backward,0,2,2,1,15,18,8
7178,mul_758,call_function,mul.Tensor,backward,0,2,2,1,6104,12,8
3183,mul_196,call_function,mul.Tensor,forward,,2,2,1,3096,10,8
7182,mul_760,call_function,mul.Tensor,backward,0,2,2,1,6109,10,8
3185,mul_197,call_function,mul.Tensor,forward,,2,2,1,3100,9,8
